Date,Date,Time,Open,High,Low,Close,Volume,Level,Weekday,MA5,MA10,MA20,MA50,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Histogram,Volume_MA,Volume_Ratio,Price_Change,High_Low_Range
2025-05-01,2025-05-01,00:00:00,208.56948083895412,214.0360957896086,208.3899124386699,212.79913330078125,57365700,1d,3,210.77408142089843,205.4271697998047,199.0677360534668,215.8708041381836,199.0677360534668,220.4452327012849,177.6902394056487,74.34097229267633,-0.5660559322321319,-3.409597162477211,2.843541230245079,79618285.0,0.7205091142066172,0.0038588738658813515,0.026532924562987194
2025-05-02,2025-05-02,00:00:00,205.58677037884885,206.48458191182934,201.66637387157866,204.8485870361328,101010600,1d,4,209.99000244140626,206.26212615966796,199.17547225952148,215.06318115234376,199.17547225952148,220.6514062771789,177.69953824186408,57.61421943849524,-0.6554930368992302,-2.8587763323787483,2.203283295479518,79497865.0,1.270607707515164,-0.037361741757710676,0.02352082633306525
2025-05-05,2025-05-05,00:00:00,202.6040848015313,203.60164304236298,197.72602561272546,198.40435791015625,69018500,1d,0,207.74549560546876,206.83372802734374,199.69968872070314,214.13225982666015,199.69968872070314,220.5206716770361,178.87870576437018,46.32367862957633,-1.231417518919443,-2.5333045673314465,1.3018870484120035,76653245.0,0.9003989328827501,-0.03145849927117084,0.029614356718405246
2025-05-06,2025-05-06,00:00:00,197.72601327833053,200.16004244803628,196.53891661034845,198.0252685546875,51216500,1d,1,205.2116943359375,206.71102600097657,200.55010604858398,213.1628323364258,200.55010604858398,219.45976407290163,181.64044802426633,46.32366427728701,-1.6987964077814013,-2.3664029344551434,0.6676065266737421,71190755.0,0.7194262794375478,-0.0019106906696092496,0.018286180668341333
2025-05-07,2025-05-07,00:00:00,198.6836658614824,198.95301083885846,192.77812311451905,195.7707977294922,68536700,1d,2,201.96962890625,205.87806243896483,201.7386962890625,212.14951263427736,201.7386962890625,215.3336089076788,188.14378367044617,52.26232987609303,-2.2252278420111224,-2.3381679158355633,0.11294007382444082,68574615.0,0.9994470986093031,-0.011384763377168206,0.03154141371417208
2025-05-08,2025-05-08,00:00:00,197.2372161152265,199.56152863729463,194.20463054641704,197.00778198242188,50478900,1d,3,198.8113586425781,204.79272003173827,201.6708625793457,211.29420654296874,201.6708625793457,215.3499427181633,187.9917824405281,50.60298312254906,-2.5137409916653155,-2.3732825311316255,-0.14045846053369004,61878765.0,0.8157709676332422,0.006318533035958307,0.027191301972810215
2025-05-09,2025-05-09,00:00:00,198.51409591462888,200.0503289543839,197.05765414160055,198.0452423095703,36453900,1d,4,197.45068969726563,203.72034606933593,202.07537231445312,210.52070007324218,202.07537231445312,214.73628687548447,189.41445775342177,56.79575905301106,-2.628456985346503,-2.424317422125883,-0.20413956322062,57607460.0,0.6327982521708126,0.0052660880535218,0.015111066430494762
2025-05-12,2025-05-12,00:00:00,210.7308445260501,211.03050749278242,206.5156271207593,210.55104064941406,63775800,1d,0,199.8800262451172,203.81276092529296,202.71961669921876,209.90673126220702,202.71961669921876,215.74197657945038,189.69725681898714,62.45578928634749,-1.691743036710534,-2.2778025446953647,0.5860595079848308,56424455.0,1.1302865043180301,0.06314616899655467,0.021443163415852215
2025-05-13,2025-05-13,00:00:00,210.19144790738707,213.1580823159532,208.76307628033234,212.68861389160156,51909300,1d,1,202.8126953125,204.01219482421874,203.25277252197264,209.41152801513672,203.25277252197264,217.0079845169942,189.49756052695108,60.06942245398822,-0.7682139143824145,-1.9758848180599955,1.207670903677581,53952275.0,0.9621336635016781,0.010152280585241868,0.020664040049933358
2025-05-14,2025-05-14,00:00:00,212.18917192393894,213.69746987061376,210.34127831689767,212.08929443359375,49325800,1d,2,206.0763946533203,204.02301177978515,203.77491607666016,208.94623565673828,203.77491607666016,218.0561433926972,189.49368876062312,55.35426096312236,-0.08367203120837985,-1.5974422601153064,1.5137702289069266,53851370.0,0.9159618408965269,-0.0028178257737542234,0.0158244269833569
2025-05-15,2025-05-15,00:00:00,210.71086343228015,212.71859464512332,209.30245815432872,211.21029663085938,45029500,1d,3,208.91689758300782,203.86412811279297,204.64564895629883,208.46715393066407,204.64564895629883,218.48163790707125,190.8096600055264,53.0938261158109,0.38353344420846724,-1.2012471187695044,1.5847805629779717,53116225.0,0.8477541466849348,-0.004144470399044975,0.016174100151779613
2025-05-16,2025-05-16,00:00:00,212.11926693678467,212.32903558469047,209.53220664773164,211.0205078125,54737900,1d,4,211.51195068359374,204.4813201904297,205.37172317504883,207.99245635986327,205.37172317504883,218.92894650773277,191.81449984236488,51.79652167344896,0.7300739991644605,-0.8149828948075196,1.5450568939719802,53244885.0,1.0280405338465846,-0.0008985774907133148,0.01325382526064208
2025-05-19,2025-05-19,00:00:00,207.67431083672193,209.24252311349682,204.02843943795537,208.54331970214844,46140500,1d,0,211.11040649414062,205.4952163696289,206.16447219848632,207.39359771728516,206.16447219848632,218.38751964668592,193.94142475028673,47.32443661610937,0.7957788780162502,-0.49283053999243154,1.2886094180086818,53214785.0,0.8670616634080172,-0.01173908704907789,0.025002400858432913
2025-05-20,2025-05-20,00:00:00,207.4345828831543,208.2336790492342,204.79757620413463,206.62550354003906,42496600,1d,1,209.8977844238281,206.35523986816406,206.53313293457032,206.98761688232423,206.53313293457032,218.3151868920918,194.75107897704885,43.44112247613295,0.6852937535186356,-0.257205681143741,0.9424994346623766,52690795.0,0.8065279713467979,-0.00919624836148425,0.01662961631662158
2025-05-21,2025-05-21,00:00:00,204.93741112479617,206.80528635778637,200.4824756537251,201.86090087890625,59211800,1d,2,207.85210571289062,206.96425018310546,206.42115631103516,206.61881958007814,206.42115631103516,218.34230715844822,194.5000054636221,37.78502538936032,0.2110577102472746,-0.16355300281896223,0.37461071306623683,53004925.0,1.1170999675973505,-0.023059121838798324,0.031322612138020005
2025-05-22,2025-05-22,00:00:00,200.48247209416806,202.52015274475195,199.4736073247078,201.13172912597656,46742400,1d,3,205.83639221191407,207.37664489746095,206.0846824645996,206.31245056152343,206.0846824645996,218.21277713812373,193.9565877910755,45.05111660111173,-0.22103419723333673,-0.175049241706411,-0.04598495552692572,52976495.0,0.8823233775658431,-0.0036122485818445016,0.015147015507115592
2025-05-23,2025-05-23,00:00:00,193.45045269257122,197.4758830409797,193.24069928507132,195.04864501953125,78432900,1d,4,202.64201965332032,207.07698516845704,205.39866561889647,206.03006317138673,205.39866561889647,218.40762616271329,192.38970507507966,45.488583605621145,-1.0420677471976205,-0.34845294285984496,-0.6936148043377756,54987025.0,1.4263892254581876,-0.03024427887573744,0.021713474377042217
2025-05-27,2025-05-27,00:00:00,198.07520901450675,200.51244545494848,197.20618488735448,199.98304748535156,56288500,1d,1,200.92996520996093,206.0201858520508,204.91647338867188,205.77034973144532,204.91647338867188,217.98034758059396,191.8525991967498,52.344833106656694,-1.2799994681348892,-0.5347622479622937,-0.7452372201725955,55864295.0,1.0075934906186501,0.025298317070217013,0.016532704192519985
2025-05-28,2025-05-28,00:00:00,200.36260025266836,202.50017366149785,199.67338002302156,200.1927947998047,45339700,1d,2,199.64342346191407,204.7706039428711,204.39139938354492,205.50465637207031,204.39139938354492,217.32095701141188,191.46184175567797,55.568994421781575,-1.4350993767095304,-0.7148296737484212,-0.7202697029611091,56289900.0,0.805467765975779,0.0010488254734115632,0.01412035653582397
2025-05-29,2025-05-29,00:00:00,203.3492174371598,203.57895243464628,198.28495762525483,199.72332763671875,51396800,1d,3,199.21590881347657,203.53400726318358,203.77850952148438,205.25570983886718,203.77850952148438,216.35039309046186,191.2066259525069,53.48733307571781,-1.5776960615786493,-0.8874029513425898,-0.6902931102360594,56245415.0,0.9137953733651001,-0.00234507522388816,0.026506642323829172
2025-05-30,2025-05-30,00:00:00,199.14398126681596,201.73105672211125,196.55692105301176,200.622314453125,70819900,1d,4,199.11402587890626,202.47520904541017,203.16966857910157,204.9738674926758,203.16966857910157,215.0632704532729,191.27606670493023,53.32131643625978,-1.5997479920741284,-1.0298719595074712,-0.5698760325666572,56918125.0,1.2442416189921928,0.004501160816033689,0.025790429560159478
2025-06-02,2025-06-02,00:00:00,200.05295557621693,201.9008644592711,199.89313329888972,201.47134399414062,35423300,1d,0,200.39856567382813,201.52029266357422,203.00080642700195,204.7317498779297,203.00080642700195,214.8899402275375,191.1116726264664,33.27197397043618,-1.531087176515058,-1.1301150029194436,-0.40097217359561443,53638760.0,0.6604049012318703,0.00423197959474253,0.009965343559924697
2025-06-03,2025-06-03,00:00:00,201.1217444882778,203.5389992121068,200.7321872237246,203.03956604003906,46381600,1d,1,201.00986938476564,200.96991729736328,203.2325668334961,204.43780059814452,203.2325668334961,214.92349487394154,191.54163879305065,31.842093172838375,-1.3347826272065504,-1.1710485277802802,-0.16373409942627015,52506915.0,0.8833426987664387,0.007783846649397574,0.013823965659130246
2025-06-04,2025-06-04,00:00:00,202.67998220748078,206.00620910456834,201.8709028727957,202.590087890625,43604000,1d,2,201.48932800292968,200.56637573242188,203.46080780029297,204.08578186035157,203.46080780029297,214.89919642136525,192.0224191792207,32.02268605685376,-1.2016169380525525,-1.1771622098351429,-0.024454728217409683,52126290.0,0.8365068758969803,-0.002213746602105271,0.020412184400676176
2025-06-05,2025-06-05,00:00:00,203.26931435006063,204.5178973620389,199.92310578136215,200.40257263183594,55126100,1d,3,201.62517700195312,200.42054290771483,203.69239654541016,203.62976013183595,203.69239654541016,214.65278808846412,192.7320050023562,30.511524503154547,-1.2580471900996884,-1.1933392058889156,-0.06470798421077273,51455760.0,1.0713300124223217,-0.010797740805414291,0.022927807364618698
2025-06-06,2025-06-06,00:00:00,202.76987228695742,205.4668084267123,201.82095228760733,203.68882751464844,46607700,1d,4,202.2384796142578,200.67625274658204,204.02644882202148,203.28375549316405,204.02644882202148,214.52659910268102,193.52629854136194,38.107561585925765,-1.0258346798017328,-1.159838300670048,0.13400362086831508,51262200.0,0.909202102133736,0.01639826694665114,0.017899146377298402
2025-06-09,2025-06-09,00:00:00,204.15830357568726,205.76647909477697,199.79326227022588,201.2216339111328,72862600,1d,0,202.18853759765625,201.29355163574218,204.1852684020996,202.84212005615234,204.1852684020996,214.39661578226546,193.97392102193376,38.119921366285546,-1.028979759075014,-1.1336665923501466,0.10468683327513251,53082635.0,1.3726259067583966,-0.012112562253018933,0.029684764547678256
2025-06-10,2025-06-10,00:00:00,200.3726011094186,204.11835001917973,200.34263633745982,202.44024658203125,54672600,1d,1,202.06867370605468,201.53927154541014,203.77972869873048,202.5435662841797,203.77972869873048,213.561806495343,193.99765090211795,43.05138607475324,-0.9225264403575579,-1.0914385619504743,0.16891212159291635,52627475.0,1.0388604051400907,0.00605607184084711,0.018651003174855064
2025-06-11,2025-06-11,00:00:00,203.26930749599725,204.26817387189894,198.18508130061548,198.55465698242188,60989900,1d,2,201.26158752441407,201.37545776367188,203.0730308532715,202.0829071044922,203.0730308532715,212.1628478366116,193.98321386993138,44.345740738807756,-1.1385105509691869,-1.1008529597544228,-0.037657591214764086,53081505.0,1.148985885008347,-0.019193760456297837,0.030636866763704248
2025-06-12,2025-06-12,00:00:00,198.85432303920933,199.45363372918547,197.13627162659284,198.97418212890625,43904600,1d,3,200.9759094238281,201.30054321289063,202.41727523803712,201.60949035644532,202.41727523803712,210.6170815789158,194.21746889715845,46.27071786775485,-1.261293275699245,-1.1329410229439485,-0.1283522527552965,52810445.0,0.8313620534725659,0.002112895022762018,0.01164654669162712
2025-06-13,2025-06-13,00:00:00,199.50357538920457,200.1428492549886,195.47814514596445,196.227294921875,51447300,1d,4,199.48360290527344,200.8610412597656,201.6681251525879,201.06717010498048,201.6681251525879,209.19560503033355,194.14064527484223,52.302868120820975,-1.5622044215008373,-1.218793702656528,-0.3434107188443092,53131335.0,0.9683042972663871,-0.013805244367089187,0.023771943199244153
2025-06-16,2025-06-16,00:00:00,197.07634287373045,198.46476655376847,196.33717625414866,198.195068359375,43020700,1d,0,198.87828979492187,200.53341369628907,201.02685317993163,200.9771942138672,201.02685317993163,207.27639203340385,194.77731432645942,46.048539662306396,-1.6232081772613753,-1.2996765975784033,-0.3235315796829721,52545475.0,0.8187327262718627,0.010028031208825672,0.01073482966670988
2025-06-17,2025-06-17,00:00:00,196.97644196425614,198.16509536417735,194.98870767431248,195.418212890625,38856200,1d,1,197.47388305664063,199.77127838134766,200.37059783935547,201.12715789794922,200.37059783935547,206.02495155847845,194.7162441202325,40.52338572561257,-1.873988218827236,-1.414538921829199,-0.45944929699803705,52181260.0,0.7446389757548975,-0.014010719296581597,0.016254307328266698
2025-06-18,2025-06-18,00:00:00,195.71787336797544,197.3460303816964,194.84886452825484,196.35714721679688,45394700,1d,2,197.0343811035156,199.14798431396486,199.85718002319337,201.43396240234375,199.85718002319337,204.95780195443143,194.7565580919553,43.44102134137277,-1.9742207370788947,-1.5264752848799406,-0.4477454521989541,52326165.0,0.867533479665479,0.004804743182752258,0.012717468596569418
2025-06-20,2025-06-20,00:00:00,198.01527480684123,201.47134391409438,196.6368343380514,200.7721405029297,96813500,1d,4,197.39397277832032,199.18494110107423,199.80274200439453,202.0094253540039,199.80274200439453,204.83611734693656,194.7693666618525,50.25675488393863,-1.6781018695413934,-1.5568006018124052,-0.1213012677289882,54206250.0,1.7860209846650525,0.02248450514132916,0.024079583770600106
2025-06-23,2025-06-23,00:00:00,201.40143343464243,202.07067208145295,198.73446202428119,201.27157592773438,55814300,1d,0,198.4028289794922,198.9432159423828,199.80973434448242,202.06756774902342,199.80973434448242,204.85126519654557,194.76820349241927,49.65350853048659,-1.3871397726275916,-1.5228684359752869,0.1357286633476953,54659845.0,1.0211207148501793,0.00248757334336136,0.016575664207894015
2025-06-24,2025-06-24,00:00:00,202.36033429336192,203.2093768046809,199.9730442780961,200.07293701171875,54064000,1d,1,198.77840270996094,198.8283462524414,200.0609489440918,202.26992553710937,200.0609489440918,204.57688649694862,195.54501139123497,44.78764913514884,-1.2389780150273566,-1.4660903517854926,0.22711233675813602,53441400.0,1.0116501438959309,-0.005955331300461331,0.016175763573637293
2025-06-25,2025-06-25,00:00:00,201.2216365357081,203.43912119943792,200.39257558111612,201.33151245117188,39525700,1d,2,199.9610626220703,198.71747283935548,200.1283721923828,202.34323272705078,200.1283721923828,204.6795405099686,195.57720387479702,47.8498228388741,-1.008388021769747,-1.3745498857820746,0.36616186401232764,52603260.0,0.7513925942992887,0.0062905831155934955,0.015131985953071641
2025-06-26,2025-06-26,00:00:00,201.20164572639828,202.41028074115465,199.23389299836737,200.7721405029297,50799100,1d,3,200.84406127929688,198.93922119140626,200.15733947753907,202.31816558837892,200.15733947753907,204.71760002652124,195.5970789285569,50.66857098059654,-0.8608530107721606,-1.2718105107798505,0.41095750000768994,52876230.0,0.9607171313083402,-0.0027783626191049127,0.015820859083488896
2025-06-27,2025-06-27,00:00:00,201.66113009938155,202.98962419564972,199.77327327657756,200.85205078125,73188600,1d,4,200.86004333496095,199.12700805664062,200.21377563476562,202.30227813720703,200.21377563476562,204.779354955245,195.64819631428625,44.19461714531959,-0.7290785295734281,-1.163264114538362,0.43418558496493387,53965820.0,1.3562028706318185,0.00039801477495893245,0.016013532879358697
